# N=143 seed=0 sum=6.312963889169
-0.467261348587 -0.467261605254 0.032738394746
-0.393847141258 -0.458845380891 0.041154619109
-0.309923127630 -0.457217155078 0.042782844922
-0.223927462200 -0.456788719291 0.043211280709
-0.137312941639 -0.456599257487 0.043400742513
-0.050337454230 -0.456427808893 0.043572191107
0.037040044519 -0.456197073800 0.043802926200
0.124940969895 -0.455904130297 0.044095869703
0.213395891581 -0.455643066748 0.044356933252
0.302060396132 -0.455694757471 0.044305242529
0.389231900171 -0.457124072549 0.042875927451
0.465809260253 -0.465809369507 0.034190630493
-0.449434121154 -0.385886614667 0.050565878846
-0.355003940722 -0.383174573698 0.043902782134
-0.267728980847 -0.382093038195 0.043378761205
-0.180974107759 -0.381603740014 0.043377421569
-0.094144976109 -0.381232313390 0.043452466352
-0.007078816575 -0.380727787610 0.043615138515
0.080444209999 -0.379973663096 0.043911136879
0.168680721670 -0.379052449394 0.044330183525
0.257825390531 -0.378323730020 0.044817463770
0.348389351940 -0.378473300033 0.045746559867
0.447055476274 -0.380715544005 0.052944523726
-0.470402814959 -0.308513872497 0.029597185041
-0.398068052040 -0.307994093891 0.042737983257
-0.311778386722 -0.307145562821 0.043554973460
-0.224774413934 -0.306633887622 0.043449680126
-0.137955981743 -0.306275674407 0.043368625224
-0.051210161579 -0.305759801051 0.043377818789
0.035736182285 -0.304775954911 0.043573164904
0.123346861340 -0.303183537153 0.044051096943
0.212132101003 -0.301284051310 0.044753656264
0.302306545179 -0.299796857894 0.045432426893
0.392667932280 -0.299343231938 0.044929569040
0.468799367033 -0.299427313196 0.031200632967
-0.450370756346 -0.231861034305 0.049629243654
-0.356497823272 -0.231589116513 0.044243649793
-0.268615030990 -0.231384395878 0.043639233312
-0.181594295379 -0.231300516362 0.043381417205
-0.095037654981 -0.231123334029 0.043175334914
-0.008778374319 -0.230422796075 0.043086733426
0.077695450220 -0.228586094088 0.043406491916
0.165394015656 -0.225423456287 0.044348972761
0.255240409585 -0.221915894529 0.045565518262
0.347596992948 -0.219422073690 0.046824127565
0.447207509096 -0.218255863871 0.052792490904
-0.470596662420 -0.155459620128 0.029403337580
-0.398513173064 -0.155495721787 0.042678696811
-0.312130257060 -0.155653467530 0.043703473358
-0.224919437474 -0.155984157987 0.043507142320
-0.138263307775 -0.156400818818 0.043149118973
-0.052422424485 -0.156578187828 0.042691047870
0.032574714940 -0.155706928368 0.042309629953
0.117904934344 -0.151991939509 0.043100444048
0.206045477764 -0.145549625787 0.045274518413
0.297973095913 -0.140007544773 0.046819871495
0.390708865693 -0.137266158715 0.045956408848
0.468331168106 -0.136477687876 0.031668831894
-0.450306092252 -0.079008465793 0.049693907748
-0.356221585494 -0.079386945486 0.044390951141
-0.268040896532 -0.080078042846 0.043792333894
-0.180871976804 -0.081086850911 0.043382334489
-0.094732375665 -0.082329894865 0.042766198615
-0.010290959909 -0.083476074836 0.041682995717
0.071394197173 -0.083123186545 0.040002827892
0.154307501622 -0.073443198437 0.043473186010
0.245448435455 -0.060339590093 0.048604564365
0.342769577518 -0.055488533132 0.048836694093
0.445795006232 -0.053612822544 0.054204993768
-0.470417996958 -0.002325428009 0.029582003042
-0.397882718688 -0.002619724251 0.042952373018
-0.310935537515 -0.003480340667 0.043998088159
-0.223169276895 -0.004877125510 0.043778343806
-0.136103928939 -0.006849906515 0.043308385679
-0.050430728040 -0.009584220314 0.042407474316
0.031913464822 -0.013506931316 0.040029164678
0.102908918968 -0.019275043287 0.031199440944
0.180811361256 0.024851851423 0.058332370824
0.289570481141 0.028383324984 0.050483833418
0.387583890238 0.029835250506 0.047540018234
0.467561955832 0.030252255117 0.032438044168
-0.449779262272 0.074762983823 0.050220737728
-0.354710411379 0.073838087300 0.044852211519
-0.265615312010 0.072249662812 0.044256918299
-0.177445675601 0.069983901715 0.043941680821
-0.089963860920 0.066796859140 0.043597978383
-0.003322973791 0.061875651419 0.043182255126
0.082861852021 0.052675361673 0.043491560301
0.140992688797 0.124055484312 0.048564201078
0.239853264422 0.116387063848 0.050592564076
0.340274751908 0.114949299400 0.049838397694
0.445056809077 0.114686418643 0.054943190923
-0.469965763410 0.152438354642 0.030034236590
-0.396343787261 0.151866311003 0.043588399523
-0.308191345674 0.150217523428 0.044578355842
-0.219243006054 0.147813716439 0.044401382817
-0.130576022397 0.144769022442 0.044316786645
-0.041890903240 0.140582335293 0.044466060707
0.047663850998 0.134208238000 0.045314126720
0.099879709590 0.210198152948 0.046886500433
0.194955868323 0.204563740225 0.048356405681
0.292028694326 0.200963984686 0.048783142332
0.388024821483 0.199454864018 0.047224775528
0.467624788649 0.199038778961 0.032375211351
-0.448754646239 0.230901980604 0.051245353761
-0.351812800626 0.229269044335 0.045709928502
-0.261451510786 0.226283986482 0.044700475481
-0.172177467772 0.223376821607 0.044620642747
-0.082730531045 0.220056845713 0.044887579430
0.007608402091 0.215770191572 0.045552760855
0.057243524039 0.293085914086 0.046324147444
0.150813158931 0.289443229880 0.047315402306
0.246164781149 0.286289370686 0.048087493198
0.342915227830 0.284096398490 0.048686979734
0.445797547226 0.282820619870 0.054202452774
-0.469868871280 0.309491913056 0.030131128720
-0.393507325590 0.311232122705 0.046248647105
-0.303078427669 0.305051376543 0.044389938965
-0.214222425230 0.301976654781 0.044518081850
-0.124839616899 0.299359977848 0.044901962711
-0.034500698214 0.296480223636 0.045481768881
0.013471502988 0.374345839389 0.045975176968
0.106190469723 0.372270177062 0.046766942327
0.200442681506 0.370240621309 0.047507082364
0.295829971025 0.368426330122 0.047897459741
0.390140903769 0.366661345423 0.046429974223
0.468283268770 0.365746094261 0.031716731230
-0.451669459985 0.385814132245 0.048330540015
-0.341468664159 0.381877842137 0.041494379007
-0.256138394330 0.379783975170 0.043861370353
-0.167650480990 0.378009317948 0.044644052177
-0.077753447010 0.376261429060 0.045269765637
-0.031186870995 0.454350956201 0.045649043799
0.060837038112 0.453625195410 0.046374804590
0.154333964483 0.452877725787 0.047122274213
0.249320201665 0.452135933601 0.047864066399
0.346044146279 0.451137795844 0.048862204156
0.447420028029 0.447421133973 0.052578866027
-0.466404107075 0.466404632896 0.033595367104
-0.388443330603 0.454774136425 0.045225863575
-0.299356514094 0.456131403672 0.043868596328
-0.211138723349 0.455652504041 0.044347495959
-0.121813424056 0.455022986926 0.044977013074
