# N=98 seed=1 sum=5.208466965463
0.458276897654 -0.458277566221 0.041722433779
0.449070223991 -0.366084481146 0.050929213673
0.448658477894 -0.263814589593 0.051341506737
0.448497016580 -0.160970226193 0.051502983406
0.448277516299 -0.057744923054 0.051722483701
0.447707432310 0.046268577542 0.052292567690
0.446836924568 0.151720618104 0.053163065835
0.446295142379 0.258586920230 0.053704609624
0.447670070420 0.364612488256 0.052329872985
0.458176274984 0.458177173930 0.041822826070
0.352932194098 -0.433506744450 0.066493255547
0.359881414764 -0.315721678472 0.051496631457
0.359385394172 -0.212694132453 0.051532108588
0.359242704080 -0.109766202844 0.051395919927
0.358416382539 -0.006796867708 0.051576730740
0.356084675701 0.097372127358 0.052618357388
0.353154923320 0.204134870609 0.054184577008
0.351832917595 0.314246911512 0.055935399613
0.353961453741 0.435081782616 0.064918217384
0.229672010259 -0.442879895361 0.057120104639
0.277335173838 -0.357231160280 0.040897664073
0.269898061442 -0.264675064201 0.051956746496
0.270132723995 -0.161217787863 0.051500795973
0.270738334840 -0.059168022587 0.050550766275
0.268434047591 0.042270145005 0.050913570238
0.261916011475 0.146639215040 0.053658833266
0.255935600273 0.256262961274 0.056127919380
0.254200227089 0.367791728058 0.055414347677
0.254106200558 0.461603014303 0.038396985689
0.115766880899 -0.443216755705 0.056783244294
0.172025833444 -0.332696779796 0.067231814536
0.178536279063 -0.212276263404 0.053364564640
0.182935096318 -0.108730203848 0.050274887515
0.185191815318 -0.010718710429 0.047762582989
0.178148810798 0.086341636916 0.049552960164
0.159208567836 0.193441565490 0.059208832318
0.155191870825 0.311204887028 0.058622970496
0.154120192312 0.434911607802 0.065088392198
0.005525831029 -0.446495908385 0.053504091615
0.054741050521 -0.353339019223 0.051854077629
0.083370348480 -0.254719404290 0.050837037620
0.092637461868 -0.153704417000 0.050602141437
0.100334899438 -0.055307181449 0.048095713196
0.109486876603 0.030962731420 0.038658287013
0.054572612363 0.121880382596 0.067556569351
0.053993995421 0.249393471819 0.059957832662
0.053779118056 0.365991681073 0.056640574590
0.053761585635 0.461316127025 0.038683872975
-0.048036323320 -0.356785002634 0.050980115713
0.000188038595 -0.283125217422 0.037061653008
0.001319114258 -0.196025549505 0.050045358671
0.009406741683 -0.095132629584 0.051171196330
0.022288488284 0.007001701039 0.051772287618
-0.061459964987 0.076475921789 0.057041639681
-0.050996545654 0.192502409140 0.059455694672
-0.047778636710 0.310839687681 0.058925327584
-0.046621549245 0.434879809269 0.065120190731
-0.101441881164 -0.446539033470 0.053460966530
-0.151770177556 -0.352924343740 0.052824719511
-0.094131577710 -0.254025162768 0.061644735747
-0.085127356521 -0.139484571931 0.053249228188
-0.074985185719 -0.033226687785 0.053491586741
-0.163144851415 0.029763185075 0.054858419368
-0.155099314511 0.141014180952 0.056683118849
-0.149726540205 0.254921006659 0.057350348371
-0.147154448419 0.367914661330 0.055672576967
-0.146385380754 0.461792044075 0.038207955925
-0.210688578345 -0.444191761710 0.055808238290
-0.193496392511 -0.270957149078 0.039151897165
-0.180561615466 -0.181652037363 0.051085076608
-0.171783723566 -0.077843219506 0.053094201808
-0.260539771967 -0.018334495836 0.053764960874
-0.254942233118 0.090497559894 0.055210948370
-0.250272370271 0.201920070933 0.056309379755
-0.247002877613 0.315348824288 0.057166484066
-0.245093916214 0.436250119299 0.063749880701
-0.321061945006 -0.445430635406 0.054569364594
-0.268373552822 -0.340378317769 0.062955339559
-0.271695151067 -0.226837077640 0.050634476115
-0.266354691881 -0.124140577090 0.052200788895
-0.355170981503 -0.067763195129 0.052997540209
-0.351833278448 0.039475081524 0.054292665501
-0.348749176083 0.149142630360 0.055418240771
-0.346110179233 0.260590732380 0.056061101478
-0.343719367806 0.371084614455 0.054458643163
-0.342533905544 0.462767796970 0.037232203030
-0.367751016455 -0.364096518388 0.039212872443
-0.360864321915 -0.274618499569 0.050529773013
-0.358364438691 -0.172415659145 0.051703636433
-0.447548466482 -0.118615021469 0.052451533516
-0.446378959498 -0.012548826503 0.053621040502
-0.445213462171 0.095852505426 0.054786537829
-0.444121171613 0.206512430511 0.055878777959
-0.442796874941 0.319586559571 0.057203105755
-0.438353203036 0.438353282064 0.061646717936
-0.437688460747 -0.437688998084 0.062311001916
-0.449015758654 -0.324961490774 0.050984181487
-0.448541706578 -0.222520112707 0.051458293422
