#
# radii for csqv
#
1	0.500000000000
2	0.585786437626
3	0.796287456147
4	1.006788474668
5	1.103553390593
6	1.202838910871
7	1.306546350758
8	1.423813915320
9	1.524365359370
10	1.591012852634
11	1.680058380778
12	1.765978318170
13	1.829542411692
14	1.905667205293
15	1.980266508444
16	2.053080418439
17	2.111185327830
18	2.178530295972
19	2.236704571294
20	2.301122834497
21	2.362117319374
22	2.420202649747
23	2.478013611963
24	2.530311586971
25	2.587275055266
26	2.635983084919
27	2.685978684198
28	2.737739985536
29	2.790344154631
30	2.842668747462
31	2.889969851933
32	2.939572771205
33	2.987285008592
34	3.029799271186
35	3.074036363730
36	3.121754486102
37	3.161498916179
38	3.205945627974
39	3.248110798175
40	3.292391572608
41	3.336245021959
42	3.380421747613
43	3.422605518046
44	3.466043568234
45	3.503095055216
46	3.539568936862
47	3.578955041751
48	3.616465058812
49	3.655413576541
50	3.691712400814
51	3.729658093785
52	3.766233110734
53	3.805568432565
54	3.842635794975
55	3.882016352806
56	3.918995278232
57	3.954683754499
58	3.990566331646
59	4.023613974609
60	4.057375010904
61	4.091602684219
62	4.122816770017
63	4.154824025253
64	4.190585830354
65	4.220819273921
66	4.254094763460
67	4.287777805506
68	4.324028521187
69	4.356995844924
70	4.392179819755
71	4.426322769438
72	4.458700040364
73	4.488004575020
74	4.518264420770
75	4.550081805198
76	4.578201562751
77	4.605324862077
78	4.636377420432
79	4.665698205106
80	4.695590667948
81	4.726033735177
82	4.753639877118
83	4.785236950491
84	4.814743882908
85	4.845134378638
86	4.876312684215
87	4.906800457158
88	4.939497171364
89	4.966708260631
90	4.996999276706
91	5.021462693127
92	5.048426925395
93	5.071029091033
94	5.098748716185
95	5.125823937617
96	5.152146722729
97	5.180639279285
98	5.206668546480
99	5.233333680410
100	5.261573443983
101	5.291095185475
102	5.319151549056
103	5.345480976101
104	5.373367933169
105	5.401298039407
106	5.429079100881
107	5.453952067922
108	5.481818919816
109	5.507925934200
110	5.531919536401
111	5.554908580392
112	5.576283852523
113	5.602672883417
114	5.628706112371
115	5.652195250496
116	5.676465244072
117	5.699606654191
118	5.723940934680
119	5.748642197922
120	5.773179664810
121	5.797468812113
122	5.822533741917
123	5.851433251427
124	5.874500201027
125	5.901645773240
130	6.020600850908
135	6.132840789574
140	6.245929464554
144	6.334929299520
145	6.362566039227
150	6.475472914695
155	6.577414557044
160	6.686377484769
169	6.875964055296
170	6.899938870999
181	7.116795383465
196	7.404833875833
221	7.872401627684
225	7.940727647130
256	8.476802859291
265	8.605399823736
289	9.012780594064
313	9.347375105604
324	9.548904337166
361	10.084907872793
365	10.127282716286
400	10.621084597113
421	10.855911299670
441	11.157129711414
481	11.657276892528
484	11.693330291415
529	12.229389491201
545	12.374987482597
576	12.765618381692
613	13.106970492963
625	13.301701615661
676	13.837943417008
685	13.911131867410
729	14.374035502676
761	14.629798365172
784	14.910293777645
841	15.446401296157
900	15.982666977549
925	16.146941076349
961	16.518780639119
1013	16.978328452492
1024	17.055056471349
1089	17.591180823252
1156	18.127461042421
1225	18.663589972222
1296	19.199876694862
1369	19.736013462864
1444	20.272302808822
1521	20.808443169665
1600	21.344736790743
1681	21.880883155746
1764	22.417178320883
1849	22.953327615747
1936	23.489625632919
2025	24.025779688154
2116	24.562078565552
2209	25.098235079600
2304	25.634535868132
2401	26.170696261929
2500	26.706997466009
2601	27.243159969444
2704	27.779462444871
2809	28.315628181871
2916	28.851930778431
3025	29.388098356776
3136	29.924401780096
3249	30.460572103527
3364	30.996875450684
3481	31.533047403339
3600	32.069351262839
3721	32.605525581976
3844	33.141829232378
3969	33.678005009071
4096	34.214308946266
4225	34.750486789519
4356	35.286790428296
4489	35.822969587360
4624	36.359273349608
4761	36.895454333047
4900	37.431757737679
5041	37.967939918159
5184	38.504243326714
5329	39.040427133252
5476	39.576730145858
5625	40.112915048219
5776	40.649217977288
5929	41.185404340592
6084	41.721706850114
6241	42.257894222053
6400	42.794196583905
6561	43.330385277980
6724	43.866687207154
6889	44.402876833941
7056	44.939178568456
7225	45.475369399047
7396	46.011670695164
7569	46.547862392224
7744	47.084163459560
7921	47.620356258529
8100	48.156656887070
8281	48.692850493910
8464	49.229150869190
8649	49.765345489899
8836	50.301645429788
9025	50.837840805753
9216	51.374140475396
9409	51.910336788398
9604	52.446636028618
9801	52.982833049976
10000	53.519132008453
