# N=95 seed=2 sum=5.126308035216
-0.457940454662 -0.457940334866 0.042059545338
-0.363688692836 -0.447197119713 0.052802519149
-0.256226171461 -0.445323346884 0.054676337027
-0.146766765663 -0.445216807220 0.054783120620
-0.037749905730 -0.445764346560 0.054235114318
0.069669076683 -0.446810996698 0.053188967057
0.174542738971 -0.448304534641 0.051695329658
0.276159635731 -0.450063135202 0.049936783294
0.374287426856 -0.451793653656 0.048206265798
0.461003048827 -0.461002451433 0.038996951173
-0.434947180967 -0.353323849385 0.065052819033
-0.313552833818 -0.350204366813 0.056381602287
-0.201696899808 -0.349614871221 0.055475885073
-0.091231282614 -0.350523635707 0.054993470110
0.017922336845 -0.352731518757 0.054182476822
0.124905335488 -0.356282679851 0.052859443675
0.228638524912 -0.361032061611 0.050982413084
0.328448417491 -0.366122537312 0.048957206684
0.438683465009 -0.363201509795 0.061316534991
-0.461818373811 -0.253646480880 0.038181626189
-0.368509064974 -0.253174805971 0.055128874790
-0.257228684751 -0.252779254936 0.056152208434
-0.145185724999 -0.253646521706 0.055894107800
-0.033905832502 -0.256163473598 0.055414245530
0.075857971465 -0.260837797546 0.054449042086
0.182818356862 -0.267968691045 0.052748782921
0.284962149329 -0.277418823769 0.049831231449
0.371228281503 -0.290994609588 0.037496584972
0.449861212153 -0.252305840210 0.050138787847
-0.435796611466 -0.154622140397 0.064203388534
-0.314256908678 -0.154659451641 0.057336319981
-0.200190334443 -0.155364639602 0.056732434057
-0.086856618378 -0.157431121847 0.056620120152
0.026072454811 -0.161803899328 0.056393581469
0.137357491769 -0.170061244692 0.055197382338
0.245255848565 -0.182153593494 0.053376464875
0.356680591287 -0.195730061870 0.058872338145
0.453903087295 -0.156153110920 0.046096912705
-0.461912634704 -0.055720219953 0.038087365296
-0.368433908303 -0.055802123108 0.055391396985
-0.256008143268 -0.056231119360 0.057035186532
-0.141606401276 -0.057445601397 0.057373001712
-0.026311150087 -0.060159621099 0.057954188706
0.090352042051 -0.066136995153 0.058862031915
0.203774673090 -0.081397783520 0.055582648579
0.306591959076 -0.100249279438 0.048948558225
0.389264708254 -0.108606064170 0.034145480702
0.455231250732 -0.065294738093 0.044768749268
-0.435649626689 0.043295155028 0.064350373311
-0.313508850422 0.043160263180 0.057790477443
-0.198089723705 0.042730938025 0.057629447752
-0.082175413352 0.041780622809 0.058288758081
0.036386524360 0.040088869349 0.060285248784
0.165643884944 0.037212380176 0.069004114487
0.263334302061 0.083593320692 0.039137457862
0.277553596880 -0.005019998586 0.050609251996
0.371167426633 -0.030191856692 0.046329757497
-0.461876996800 0.142356881319 0.038123003200
-0.368206877025 0.142427180958 0.055547142922
-0.255267653553 0.142534536609 0.057392131574
-0.139969124666 0.142584445904 0.057906408116
-0.023425363690 0.142876917293 0.058637719843
0.094985671413 0.144895797591 0.059790524727
0.207415744031 0.157214603115 0.053312411568
0.313239053061 0.160524633124 0.052562624405
0.350983019018 0.064564967684 0.050552986459
0.447982611516 0.031221852968 0.052017388484
-0.435774312230 0.241322461498 0.064225687770
-0.313699074646 0.241866589260 0.057850762481
-0.198176275839 0.242437869374 0.057673448856
-0.082677623301 0.243144328159 0.057827364224
0.032921357426 0.244754103502 0.057782824436
0.147002425275 0.248758433312 0.056368499248
0.258155567685 0.252745169398 0.054856116428
0.367700931674 0.252919967057 0.054689387020
0.432651539407 0.149600970649 0.067348460559
-0.462239870083 0.339815982867 0.037760129917
-0.369099295167 0.340625280341 0.055383960909
-0.256252667248 0.341861399789 0.057469437019
-0.141192273374 0.342634481645 0.057593553963
-0.026220561640 0.343573894741 0.057381995594
0.087916345431 0.345239975335 0.056767070894
0.200628720961 0.347469035579 0.055967344025
0.312943318740 0.349538020023 0.056366308862
0.434635764288 0.352583373610 0.065364235712
0.461192103451 0.251850930290 0.038807896549
-0.437205464343 0.437205417990 0.062794535657
-0.315899332962 0.441415248937 0.058584623127
-0.199518577490 0.442201074907 0.057798785341
-0.084308177182 0.442587678813 0.057412263615
0.030021968049 0.443080938758 0.056918945658
0.143144333940 0.443793855651 0.056205666674
0.254617788030 0.444728241461 0.055271703422
0.362963885265 0.446903257983 0.053096223027
0.457722251673 0.457722057111 0.042277748327
