# N=121 seed=200 sum=5.799074421490
-0.463831572708 -0.463832042601 0.036167957399
-0.382735525385 -0.454543379051 0.045456620949
-0.290059408704 -0.452765057350 0.047234942650
-0.195136911231 -0.452313080061 0.047686919939
-0.099573007944 -0.452124527293 0.047875472707
-0.003667371405 -0.451971511083 0.048028488917
0.092554312419 -0.451808638372 0.048191361628
0.189050485200 -0.451697160375 0.048302839625
0.285457942439 -0.451896985793 0.048103014207
0.380013578860 -0.453534294468 0.046465705532
0.462972671355 -0.462972241293 0.037027328645
-0.444124815420 -0.373922753252 0.055875184580
-0.339804138904 -0.370983338839 0.048486369487
-0.243445835913 -0.369856029131 0.047878387332
-0.147707755438 -0.369367583031 0.047860843117
-0.051906040498 -0.369004675947 0.047941559186
0.044139223476 -0.368567344836 0.048104700452
0.140594268552 -0.368065490761 0.048351650185
0.237629728585 -0.367751696294 0.048684317223
0.335876110311 -0.368249178415 0.049563324025
0.442704295165 -0.370850380278 0.057295704835
-0.467269868528 -0.288392749762 0.032730131472
-0.387305795774 -0.287880921388 0.047234157003
-0.291992584126 -0.287081302500 0.048082240693
-0.195982946045 -0.286632274976 0.047928288690
-0.100202259956 -0.286275783235 0.047852370674
-0.004424868977 -0.285721256401 0.047926003735
0.091685319859 -0.284832022127 0.048187747593
0.188506553029 -0.283734630929 0.048639312207
0.286304944861 -0.282870218438 0.049162899700
0.384020457903 -0.282757238578 0.048552678657
0.466286942323 -0.282947763025 0.033713057677
-0.445047765502 -0.203571469529 0.054952234498
-0.341212204404 -0.203537224083 0.048882619224
-0.244223477282 -0.203593147834 0.048105905865
-0.148325574858 -0.203619451790 0.047791890622
-0.052865756911 -0.203308707315 0.047668407906
0.042601776815 -0.202337999579 0.047804060740
0.138696090424 -0.200563300681 0.048306639311
0.236129909261 -0.198321452155 0.049152967389
0.335682836116 -0.196392631675 0.050418642992
0.443048490104 -0.195309367791 0.056951509896
-0.467324826675 -0.118821635536 0.032675173325
-0.387357939289 -0.119157207431 0.047291265267
-0.291895408223 -0.119943170244 0.048174486862
-0.195938546653 -0.120745384387 0.047785628871
-0.100740826389 -0.121159691621 0.047412732868
-0.006101587889 -0.120735767691 0.047227207707
0.088623849195 -0.118863250051 0.047516457441
0.184631648802 -0.115283047672 0.048558073182
0.282967570853 -0.111077905893 0.049867585053
0.382205316691 -0.108060183706 0.049416033163
0.465807955126 -0.107050849448 0.034192044874
-0.444444562638 -0.033608144048 0.055555437362
-0.339828892498 -0.035328374170 0.049074074204
-0.242834241215 -0.037292784123 0.047940467407
-0.147611258398 -0.038862297569 0.047295214083
-0.053601130634 -0.039682713194 0.046718287149
0.039378654210 -0.039052932065 0.046263630523
0.132543908056 -0.035190909836 0.046981636059
0.228825423758 -0.027641096711 0.049595431323
0.330348238568 -0.020714487445 0.052163400445
0.441231247798 -0.017395786272 0.058768752202
-0.466269839661 0.052970274046 0.033730160339
-0.384514327004 0.050906090120 0.048050410032
-0.288514467197 0.047103532331 0.048024688378
-0.193226625112 0.044023227768 0.047312928151
-0.099325425146 0.041686093719 0.046617325186
-0.007199366110 0.040038164240 0.045523471561
0.082060329774 0.040183014269 0.043736341854
0.171758511210 0.049621616588 0.046456957728
0.270702725829 0.067143107031 0.054026673943
0.376638700356 0.072656739682 0.052052687122
0.464339635588 0.074164046977 0.035660364412
-0.440662015803 0.142448235391 0.059337984197
-0.333170980933 0.132775308055 0.048586580976
-0.237512221192 0.127536670763 0.047215515222
-0.143562849234 0.123967457750 0.046801630942
-0.050741859103 0.120630765267 0.046079082810
0.039077464225 0.116481663100 0.043836020993
0.117595487787 0.110356050972 0.034920586019
0.201259287226 0.161529386774 0.063152558285
0.320730535450 0.165574063291 0.056387136211
0.438548908545 0.167790587349 0.061451091455
-0.455060725455 0.245728865560 0.044939274545
-0.369783095876 0.218458900181 0.044591339800
-0.279588470598 0.210649888041 0.045940704801
-0.187048890438 0.206721367354 0.046682109482
-0.093517380171 0.203203858193 0.046915520208
0.000150049667 0.198414791149 0.046874117392
0.094134556485 0.189409766482 0.047540807228
0.156116201380 0.268425785186 0.052884565640
0.264182661384 0.261975506091 0.055374225588
0.373012197901 0.262176768110 0.053455497029
0.463232978346 0.262858645859 0.036767021654
-0.393445728169 0.290463474987 0.031201336812
-0.319481718563 0.289880032401 0.042764973913
-0.230667163718 0.288565343312 0.046059310828
-0.137454936126 0.286409090021 0.047177853441
-0.042435265718 0.283082552726 0.047900028397
0.054478348626 0.277613961184 0.049167752759
0.109539131700 0.361178059655 0.050905329189
0.213187773936 0.357391234903 0.052812466194
0.320341406417 0.356236587152 0.054347387134
0.437329844297 0.358864962341 0.062670155703
-0.454860484450 0.335811343842 0.045139515550
-0.368721601218 0.362620967607 0.045074387994
-0.277274035990 0.368616226500 0.046569489681
-0.183301207392 0.369137258054 0.047403875849
-0.087766492995 0.367752394806 0.048140875452
0.009524431005 0.365094064469 0.049186006345
0.061206703225 0.449885851454 0.050114148546
0.162725511143 0.448587195225 0.051412804775
0.266233013198 0.447903190137 0.052096809863
0.369004874062 0.449315528857 0.050684471143
0.459556615858 0.459556196261 0.040443384142
-0.439946699087 0.439945402977 0.060053300913
-0.330086258250 0.449757237567 0.050242762433
-0.231592390681 0.451730394604 0.048269605396
-0.135067513400 0.451745607764 0.048254392236
-0.037858164508 0.451042860914 0.048957139086
